source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Cancer Epithelial,Endothelial,CCL5,ACKR1,0.81783205,0.0,0.28312594,0.5480755502055104,1.015789039251477,0.054306656,0.8454409,0.17890870667379827,0.4250103633634128
Cancer Epithelial,CAFs,COPA,CD74,0.5718171,1.0,0.25634912,-0.12672664489816754,-1.5212759720405153,0.014777981,0.8388378,1.0,0.42772316710460057
CAFs,Cancer Epithelial,CALM1,KCNN4,0.57147956,0.003,0.2722809,0.43036797181732844,0.27095109930245087,0.0721515,0.84287184,0.33666251321920176,0.4290839605192096
Cancer Epithelial,Myeloid,SLPI,CD4,0.6577866,0.0,0.28460932,1.1512774815284907,1.6075342811102398,0.49199477,0.84578204,0.008285089477133833,0.4290839605192096
Endothelial,Cancer Epithelial,LGALS9,SLC1A5,0.2614421,0.0,0.0574501,0.31509298435686206,0.46718623178032265,0.1148395,0.71131814,0.1671535510236374,0.4307956468493314
Endothelial,Cancer Epithelial,LGALS9,CD47,0.5701737,0.0,0.28335154,0.3253442162398529,0.4688940777383348,0.061919335,0.84549296,0.16552279685798507,0.4331833566927463
PVL,Cancer Epithelial,COL1A2,SDC1,0.79624075,0.03,0.25105393,0.11952260147437585,-0.2542134147361625,0.06420708,0.83742195,1.0,0.4345557004694911
Cancer Epithelial,PVL,ADAM17,ITGB1,0.74593127,0.0,0.28586847,0.25769805897698683,0.566124065230716,0.05971119,0.8460697,0.1754888060758102,0.4345557004694911
Endothelial,Cancer Epithelial,LAMC1,CD44,0.24291742,0.024,0.0575373,0.11252203627607478,0.03712193852595985,0.0430691,0.71147376,0.679296439076276,0.4352846427704583
Cancer Epithelial,T-cells,CXCL16,CXCR6,0.56908286,0.0,0.28212017,0.9589789149659085,1.5349778776380831,0.38982007,0.8452083,0.017688151342452645,0.43730892861218357
PVL,Cancer Epithelial,COL1A2,CD44,0.8098115,0.154,0.28946087,0.032453682562639814,-0.5239436583477215,0.028065173,0.84688115,1.0,0.44285022325754675
Endothelial,Cancer Epithelial,LUM,ITGB1,0.80259037,1.0,0.29024592,-0.09480768342916984,-2.29647304236303,0.0068129743,0.8470567,1.0,0.445638338570167
Cancer Epithelial,PVL,LUM,ITGB1,0.8776978,0.997,0.61952,-0.07618878075878319,-1.406310370594116,0.01454206,0.8900066,1.0,0.45067153043535374
Cancer Epithelial,CAFs,FN1,SDC1,0.66284484,0.64,0.29266024,0.1253269800919212,-0.08737273958762015,0.058081787,0.84759253,1.0,0.45265984692368744
Cancer Epithelial,Endothelial,LGALS1,ITGB1,0.56385463,1.0,0.25191957,-0.42458198156777527,-1.9014063652087843,0.0040625976,0.83765614,1.0,0.45548894185756356
CAFs,Cancer Epithelial,COL6A3,SDC1,0.9184404,0.0,0.294414,0.5719091875046965,1.4892125284673872,0.18793905,0.847978,0.017688151342452645,0.45832995338259697
B-cells,Cancer Epithelial,TIMP1,CD63,0.87471986,1.0,0.60560244,-0.40081813807376154,-2.0087752250106368,0.008047816,0.88888955,1.0,0.4636241807226583
Myeloid,Cancer Epithelial,HMGB1,SDC1,0.7718925,0.232,0.24241444,0.0885669118316673,0.021443493426840654,0.034128454,0.83502394,0.8391090860350336,0.46404705856579714
PVL,Cancer Epithelial,COL1A1,DDR1,0.676129,0.116,0.295825,0.44054541033878114,-0.15901938354805456,0.15517116,0.8482859,0.8869806013623464,0.46404705856579714
CAFs,Cancer Epithelial,LAMA4,CD44,0.24486282,0.123,0.058333192,0.05325964472056256,-0.0661251151786863,0.03192686,0.7128818,1.0,0.4665613210894717
PVL,Cancer Epithelial,FN1,PLAUR,0.5941369,1.0,0.24069455,-0.24062916635943615,-1.2773230685131138,0.007852007,0.834533,1.0,0.46692335370626115
PVL,Cancer Epithelial,THBS1,CD47,0.5793189,0.0,0.2975173,0.25310536623488716,0.4687479106008592,0.061875727,0.8486526,0.1850135155915593,0.46692335370626115
PVL,Cancer Epithelial,APOE,LSR,0.567604,0.0,0.29805955,0.4951360164930296,0.3996697036523621,0.09257256,0.84876955,0.21198433593756744,0.4683660253590796
CAFs,Cancer Epithelial,TIMP3,CD44,0.8325484,0.0,0.2987628,0.29109225708977776,0.8864523078646065,0.05329911,0.8489207,0.18589821701832737,0.4698115097526012
Cancer Epithelial,CAFs,TNC,SDC1,0.24415651,0.0,0.05834005,0.2919222685962021,0.6280165480862816,0.14673561,0.71289384,0.1199772058552131,0.47100854698848527
CAFs,Cancer Epithelial,COL6A2,SDC1,0.76266134,0.0,0.23913896,0.47769807968072914,1.142974380099729,0.17730835,0.8340848,0.017688151342452645,0.4712601213302543
CAFs,Cancer Epithelial,CALM1,PTPRA,0.58818185,0.062,0.2991556,0.15588384969718797,-0.0006644592526793835,0.042927545,0.8490049,0.6009487980341347,0.47271155110979207
Plasmablasts,Cancer Epithelial,FAM3C,LAMP1,0.5777234,0.0,0.23803574,0.3449560327759104,0.03188359145877345,0.04069421,0.8337646,0.5532911952303713,0.4756235021828087
PVL,Cancer Epithelial,VIM,CD44,0.83672416,0.291,0.3004712,0.01608350167990321,-0.14028420029027905,0.021411097,0.849286,1.0,0.4770840302195649
T-cells,Cancer Epithelial,CCL5,SDC1,0.7582377,0.0,0.23756933,0.6225393644379977,1.6474037325786253,0.13082588,0.8336286,0.017688151342452645,0.47854754515899
CAFs,Cancer Epithelial,PTN,SDC1,0.25413978,0.0,0.05870033,0.25479233184290295,0.5370551464182161,0.11307435,0.71352345,0.18063728066575183,0.4798873792763414
T-cells,Cancer Epithelial,CCL5,SDC4,0.7820939,0.0,0.30145898,0.713584585353577,1.8398479677817252,0.12704188,0.84949595,0.017688151342452645,0.4800138919476509
Endothelial,Cancer Epithelial,VCAN,ITGB1,0.8876102,0.0,0.52787465,0.19960928965077504,0.033874836087375404,0.04569058,0.8819228,0.5512856107220321,0.48047692801787256
PVL,Cancer Epithelial,TIMP3,DDR1,0.56860507,0.0,0.23679961,0.5389510330496396,0.4518255903705394,0.21130836,0.83340347,0.17804908681449885,0.48295572440465706
Cancer Epithelial,Myeloid,TIMP1,CD63,1.1999649,0.999,0.52723664,-0.2050763340454213,-1.5122039647348844,0.0070064175,0.8818598,1.0,0.4842520166773937
CAFs,Cancer Epithelial,CCL5,SDC1,0.25460312,0.047,0.05886473,0.09755797870970875,0.04010791723209711,0.03241593,0.7138092,0.7625084981569302,0.484319021580912
Myeloid,Cancer Epithelial,MDK,ITGA6_ITGB1,0.26783788,1.0,0.059298202,-0.20090443878602532,-1.1073237877636906,0.009004018,0.714558,1.0,0.488745435667904
Cancer Epithelial,T-cells,LUM,ITGB1,0.54853773,1.0,0.29738748,-0.32472802027228836,-2.0618882587829512,0.006980609,0.8486246,1.0,0.48887555916977843
Cancer Epithelial,Myeloid,FN1,CD44,0.86032474,0.101,0.70573413,0.2604580176267791,-0.009664745279853393,0.053098157,0.89622396,0.6425950023982532,0.48993503105901937
Endothelial,Cancer Epithelial,HSPG2,SDC1,0.7489755,0.0,0.23428282,0.6254397405513066,1.4249023247917627,0.22079061,0.8326604,0.017688151342452645,0.49036291782830016
PVL,Cancer Epithelial,COL4A2,CD44,0.8471642,0.0,0.30474234,0.31685189497571864,0.7419843484638307,0.048054818,0.8501871,0.24724444624971134,0.49036291782830016
B-cells,Cancer Epithelial,VCAN,ITGB1,0.7821552,0.069,0.23313001,0.09039882484869334,-0.6424136124591476,0.02017874,0.8323164,1.0,0.4918534508926572
Plasmablasts,Cancer Epithelial,SPP1,CD44,0.24774502,0.906,0.059512336,-0.07224345683557636,-1.771482971388431,0.009014112,0.7149255,1.0,0.4931666544373655
Cancer Epithelial,Endothelial,YBX1,NOTCH1,1.024284,0.0,0.52058303,0.43749853879186945,0.6413406357872811,0.12438118,0.8811966,0.08803681850428542,0.49564213220409475
Myeloid,Cancer Epithelial,FN1,SDC1,0.9527454,0.0,0.30658644,0.21655344689977502,0.09914331942745519,0.06084561,0.8505709,0.47543255520544087,0.4963428434249939
Cancer Epithelial,Myeloid,SPP1,CD44,0.54485583,0.005,0.27998593,0.30654077643981464,-0.6454363494800403,0.042408425,0.8447109,1.0,0.49935095145626285
Myeloid,Cancer Epithelial,CALM1,KCNN4,0.62417495,0.004,0.30794922,0.4696891507778563,0.3379078341437436,0.08160322,0.85085255,0.35484620915362963,0.49935095145626285
Plasmablasts,Cancer Epithelial,TIMP1,CD63,0.8564563,1.0,0.559062,-0.4123513638254648,-2.225477594575442,0.0074293436,0.88487893,1.0,0.5013733602697239
PVL,Cancer Epithelial,THBS1,ITGA6,0.27022618,0.02,0.06004482,0.10746430966484599,0.24760706068636498,0.05444567,0.71583235,0.7030250955019436,0.5019935182264313
Cancer Epithelial,CAFs,ADAM17,ITGB1,0.6256062,0.0,0.23153162,0.16684411009375893,0.13607382526030215,0.048361503,0.8318358,0.42719746524437974,0.5023713518259411
Cancer Epithelial,Myeloid,CD99,CD81,0.5739519,0.888,0.31044856,-0.0023492384083843437,-0.5113253599047975,0.031099122,0.85136473,1.0,0.5054037436411905
Plasmablasts,Cancer Epithelial,COL3A1,DDR1,0.2469852,1.0,0.060245957,0.205748587901386,-1.481237149424787,0.032017633,0.7161724,1.0,0.5063991693474026
Endothelial,Cancer Epithelial,APP,NCSTN,0.5693652,0.0,0.31097758,0.535250360211586,0.902728588939431,0.15268849,0.85147244,0.02558061501191441,0.5084483136296183
CAFs,Cancer Epithelial,FN1,SDC2,1.3353661,0.0,0.5142576,0.31800537200903817,0.7878311315450972,0.047186743,0.8805552,0.25727225336079357,0.5090519464711999
Cancer Epithelial,Myeloid,S100A9,ITGB2,0.85346854,0.0,0.7281485,1.2129575866645372,1.9868523571028573,0.38668832,0.89766896,0.0028364973737889654,0.5109781747871217
Myeloid,Cancer Epithelial,TIMP1,CD63,0.85265243,1.0,0.5493687,-0.4147534941436358,-1.952375894553911,0.0073005296,0.88398504,1.0,0.5148385909146823
Cancer Epithelial,B-cells,VEGFA,ITGB1,0.24817726,0.98,0.060602218,-0.034325398967498366,-0.6290808256468643,0.016305583,0.7167712,1.0,0.5151949252956389
Endothelial,Cancer Epithelial,THBS1,SDC4,0.24749185,0.019,0.06075204,0.17206169221078046,0.06855820360106071,0.051837448,0.7170218,0.49545763184730884,0.5195850362242709
Cancer Epithelial,PVL,FN1,SDC2,0.8506769,0.167,0.6855535,0.17616631833581534,0.17728522149230708,0.06290434,0.89486706,0.7514196865079744,0.5206486064035397
B-cells,Cancer Epithelial,HLA-A,APLP2,0.53963906,0.804,0.27002576,-0.020689958302982314,-0.5852222089672252,0.015886419,0.8423203,1.0,0.5207488634146156
Cancer Epithelial,CAFs,LGALS1,ITGB1,0.66617304,1.0,0.31472787,-0.3473242594532028,-1.5885846588811108,0.00507548,0.8522288,1.0,0.5207488634146156
Cancer Epithelial,Plasmablasts,FN1,CD79A,0.85059625,0.027,0.6853848,0.7622705249934263,0.010096094699710068,0.06304898,0.89485544,0.5840366127977443,0.5225904663625234
CAFs,Cancer Epithelial,FN1,CD44,1.3331985,0.0,0.50358516,0.344221168323026,0.9291368660891406,0.037888832,0.87944794,0.430515488232116,0.5245349102174499
CAFs,Cancer Epithelial,C3,CD46,0.53720355,0.0,0.2577526,0.5090134179344465,1.5583177878242902,0.22196957,0.8392065,0.017688151342452645,0.5254123079700487
Myeloid,Cancer Epithelial,CLEC11A,ITGB1,0.878489,0.0,0.5023811,0.18730063170705316,-0.14171724624695348,0.04440983,0.879321,0.8615085517247298,0.5264819318670754
CAFs,Cancer Epithelial,VIM,CD44,0.87775826,0.086,0.31725875,0.041716599113466646,-0.2870119543908604,0.022607353,0.8527325,1.0,0.528536631287919
Cancer Epithelial,Endothelial,FAM3C,LAMP1,0.5355747,0.0,0.26865643,0.2716518104011158,0.3413985528953336,0.045929078,0.8419824,0.27944107095302756,0.5301035113359445
Cancer Epithelial,Endothelial,CXCL10,ACKR1,0.8305538,0.0,0.31973663,0.5098182129706084,0.4349689021515293,0.050965913,0.8532203,0.21100801361710386,0.534822555883529
Cancer Epithelial,Myeloid,COL4A2,CD44,0.5347382,0.074,0.26633146,0.22078421766879847,-0.1001509789165006,0.04199781,0.8414033,0.7727778283277769,0.5364016583951322
CAFs,Cancer Epithelial,TNC,SDC4,0.24854353,0.0,0.061225563,0.3352567084876166,0.8125791278511981,0.11784654,0.7178088,0.07336923017889775,0.5370937708181731
Endothelial,Cancer Epithelial,ARF6,SMAP1,0.25807953,0.075,0.061674595,0.11627111593987587,0.11033285388518918,0.037792046,0.7185483,0.6630474516953782,0.5414580718010921
Cancer Epithelial,CAFs,APP,LRP1,0.5324658,0.0,0.28292862,0.42948179859380964,0.9449712810329552,0.18599737,0.8453954,0.023075161651159058,0.5427494943512894
Cancer Epithelial,PVL,LGALS3,MCAM,0.5859898,0.0,0.32409185,0.35232636466404565,0.7892700777277968,0.11528988,0.8540654,0.05872593808004927,0.5475431834086111
Cancer Epithelial,Endothelial,COL1A1,CD36,0.5972542,0.978,0.22347398,0.051527080190412966,-1.248953443577304,0.02047565,0.82934374,1.0,0.5491473873864285
CAFs,Cancer Epithelial,CXCL12,ITGB1,0.8756048,0.0,0.49431977,0.38696631646448293,0.7170737657043069,0.14528842,0.87846005,0.06738315403654314,0.5500452519182221
Cancer Epithelial,PVL,MFGE8,PDGFRB,0.26136547,0.723,0.06195284,0.039093771514013886,-0.19272945716590928,0.040460683,0.7190032,1.0,0.5501711418978503
Cancer Epithelial,CAFs,VEGFA,ITGB1,0.62106884,0.0,0.2222263,0.24723429768991756,0.3257880389674192,0.059792027,0.8289472,0.2505538629836438,0.5539784454051229
PVL,Cancer Epithelial,CALM1,KCNN4,0.6507318,0.0,0.325925,0.4895058700241002,0.6544289094968796,0.086366594,0.8544166,0.08504009644091182,0.5572150735112067
PVL,Cancer Epithelial,CLEC11A,ITGB1,0.8741704,0.0,0.4903106,0.1829532376691059,0.006119534543212568,0.04334281,0.87802464,0.5882307547591902,0.5579802010147551
B-cells,Cancer Epithelial,FN1,SDC1,0.26418066,1.0,0.062263124,-0.18646374631566237,-1.5296140271601992,0.012356833,0.71950763,1.0,0.5588636015628439
Cancer Epithelial,B-cells,HMGB1,CXCR4,1.4938345,0.0,0.4871496,0.5547644260368232,0.4544795253611743,0.037987433,0.87767786,0.4288540700503356,0.5588636015628439
Plasmablasts,Cancer Epithelial,MMP7,SDC1,0.2653936,0.004,0.06269353,0.1720924432152309,-0.09320817015110666,0.03966898,0.72020227,0.7599572381648,0.5632021392979445
CAFs,Cancer Epithelial,COL6A1,SDC1,0.7109462,0.0,0.22078888,0.43624827619321405,1.0757159730596764,0.16157535,0.82848656,0.020418127155462925,0.5637257487938805
PVL,Cancer Epithelial,COL1A1,CD44,0.6411693,0.864,0.22046721,-0.031006591838457644,-0.7828460040199341,0.023119468,0.82838297,1.0,0.5653612153658885
T-cells,Cancer Epithelial,HMGB1,SDC1,1.0165291,0.0,0.32921878,0.25118112971951945,0.5594464168959292,0.046349254,0.85504085,0.27111345108350304,0.5653612153658885
Cancer Epithelial,B-cells,ADAM17,ITGB1,0.25271457,0.984,0.06313982,-0.11471558656365699,-0.8187950393539813,0.013188423,0.72091645,1.0,0.5675354752015402
T-cells,Cancer Epithelial,PKM,CD44,0.6393027,0.005,0.21970354,0.1469129927831287,0.3763953682484554,0.024130177,0.82813627,0.9976793198326692,0.5702869427505572
CAFs,Cancer Epithelial,INHBA,BAMBI,0.5223429,0.0,0.2689985,0.7179210424711049,1.4508726971127113,0.31331697,0.842067,0.017688151342452645,0.5702869427505572
PVL,Cancer Epithelial,MYL9,CD69,0.97143364,0.0,0.33010414,0.4265591467440026,0.9733064533076101,0.04248537,0.8552072,0.27157287251654477,0.5719352465092509
Endothelial,Cancer Epithelial,FAM3C,LAMP1,0.6298943,0.0,0.33059987,0.405934360125383,0.4666700195416754,0.056518823,0.8553001,0.1679734320174501,0.573586545244084
Cancer Epithelial,PVL,ADAM15,ITGB1,0.83495545,0.0,0.5112903,0.4023708546520033,0.8078185588071001,0.08605247,0.8802505,0.04274958574416116,0.5739683592416079
Endothelial,Cancer Epithelial,LAMA4,CD44,0.2573076,0.094,0.0634245,0.07014398961023437,-0.06363530878272478,0.034713425,0.72136873,0.9396150092807883,0.5761867872194071
Cancer Epithelial,Endothelial,ADAM15,ITGB1,0.61231196,0.004,0.3314655,0.23425918365420284,0.06494661250901279,0.055787142,0.85546184,0.502894014239262,0.5768988506210364
Cancer Epithelial,Endothelial,CALM1,INSR,0.83434796,0.0,0.6312797,0.3854429468889762,0.6557433256978158,0.08599391,0.8909236,0.08405840286588578,0.577989746671982
Cancer Epithelial,T-cells,LGALS1,PTPRC,0.6955308,0.999,0.33274916,0.19083464850833237,-0.3328318104647161,0.014252681,0.8557006,1.0,0.5785598640491472
Cancer Epithelial,PVL,APP,CD74,0.5215155,1.0,0.2717998,-0.22797464455279381,-1.7809252629661667,0.0081559075,0.8427547,1.0,0.5785598640491472
CAFs,Cancer Epithelial,MDK,SDC4,1.1816825,0.0,0.48137552,0.5004160634157622,0.9703350590740333,0.068781845,0.8770364,0.09059400364016544,0.5800040630274966
Cancer Epithelial,Plasmablasts,TIMP1,CD63,0.5688463,1.0,0.21846503,-0.5898022635737317,-2.7346925880838167,0.0029031693,0.8277335,1.0,0.5818912698539257
Cancer Epithelial,Endothelial,COL4A2,CD93,0.52081484,0.036,0.25534064,0.3256782747034521,0.20772162104200476,0.08443494,0.8385712,0.515735631902587,0.5835618477392897
Cancer Epithelial,T-cells,LGALS1,CD69,0.69756335,1.0,0.33399686,0.16636756166339878,-0.28808118156495777,0.012884369,0.8559315,1.0,0.5835618477392897
Cancer Epithelial,Endothelial,AGRN,ITGB1,0.5434542,0.025,0.21843082,0.24917911392845565,0.0979071094473648,0.079109624,0.8277224,0.48965318625546256,0.5835618477392897
Cancer Epithelial,CAFs,MMP7,CD151,0.849098,0.0,0.479027,0.7410758112149842,1.0361205282284718,0.07510152,0.8767724,0.06905459476878675,0.584039910512963
Cancer Epithelial,Plasmablasts,MYL9,CD69,0.27508318,0.988,0.06354373,-0.07076550990243949,-1.2044672969129788,0.008178265,0.72155744,1.0,0.5848175620219127
CAFs,Cancer Epithelial,MDK,ITGA6_ITGB1,1.1472728,0.0,0.33422348,0.37029018188624585,0.6550567350555622,0.050749507,0.85597336,0.21394714077672605,0.5852354395552242
Cancer Epithelial,PVL,TIMP1,CD63,1.099374,1.0,0.47802305,-0.2663958743002663,-1.388814094316844,0.0063524214,0.87665904,1.0,0.5901117363448469
Cancer Epithelial,PVL,AGRN,ITGB1,0.76609766,0.0,0.3369327,0.41729078492625604,0.8407790557454521,0.12202774,0.8564703,0.035595845539475035,0.5902757705354682
PVL,Cancer Epithelial,HMGB1,SDC1,0.69988483,0.776,0.21686397,0.04070205628664834,0.018519872380673263,0.030531317,0.8272085,1.0,0.5953449585983479
Cancer Epithelial,B-cells,FN1,CD79A,0.83062327,0.045,0.6436068,0.7054783894162989,-0.06878145296301885,0.059205793,0.89185977,0.7078444444189165,0.5962048414440162
Myeloid,Cancer Epithelial,CALM1,PTPRA,0.64087725,0.025,0.33834442,0.1952050286577158,0.06629227558861334,0.048550975,0.8567271,0.5010271243207797,0.5970409929701048
Endothelial,Cancer Epithelial,VIM,CD44,1.2665284,0.0,0.4763095,0.284569482751423,0.33153688226193384,0.033941053,0.8764648,0.5492854835827584,0.5982406009086276
Cancer Epithelial,B-cells,MIF,CD74_CXCR4,1.0642881,0.0,0.33845764,0.5581983686519507,0.4853889835449984,0.048351195,0.8567476,0.24288301944488822,0.6004429025642821
Endothelial,Cancer Epithelial,FN1,PLAUR,0.54570466,1.0,0.21560484,-0.26897662397410865,-1.5231435916431717,0.0070335227,0.8267919,1.0,0.605570050862706
CAFs,Cancer Epithelial,COL6A3,CD44,0.9320111,0.0,0.3394543,0.48484026859296053,1.2194822848558282,0.082148924,0.856928,0.048298614270486054,0.6072856254738758
Endothelial,Cancer Epithelial,COL4A1,CD47,0.82468086,0.0,0.67757976,0.4188265284300575,0.7124940101586598,0.09406749,0.8943154,0.06905459476878675,0.6084546672371449
PVL,Cancer Epithelial,COL3A1,DDR1,0.7569368,0.003,0.34018457,0.4894113006178867,0.17016430932045623,0.18079063,0.85705966,0.39662419264456306,0.6090042518761767
Cancer Epithelial,Myeloid,S100A8,CD69,0.9864244,0.0,0.4717785,0.7212396044070615,1.6478276905412315,0.049290035,0.87594634,0.22130567232607803,0.6105044475901866
Endothelial,Cancer Epithelial,HBEGF,CD9,1.1561251,0.0,0.4682545,0.7388641212308056,1.0561036647506215,0.18022682,0.8755384,0.017688151342452645,0.6146109485127675
Cancer Epithelial,CAFs,COL1A1,SDC1,0.25603104,1.0,0.06498568,-0.060696802334762434,-1.3404127407559745,0.01797585,0.7238059,1.0,0.6148639243874522
Cancer Epithelial,Endothelial,LGALS3,MCAM,0.513881,0.0,0.21955064,0.2426390936227525,0.27508191781159225,0.07810122,0.8280867,0.2966703555048979,0.6159115557209938
Cancer Epithelial,Endothelial,TIMP1,CD63,1.0749809,1.0,0.4660888,-0.2812657457244455,-1.673674954158165,0.0061938274,0.8752856,1.0,0.6187267733281618
Endothelial,Cancer Epithelial,SERPINE1,PLAUR,0.2555322,0.936,0.06528456,0.02246448238884116,-0.42312064244075803,0.036299776,0.7242643,1.0,0.6234025836697812
CAFs,Cancer Epithelial,APOE,LSR,0.5117756,0.0,0.25202182,0.4547136801201412,0.23037162484898766,0.07827397,0.83768374,0.339036022136354,0.6263703209048644
PVL,Cancer Epithelial,COL6A3,SDC1,0.2733152,0.819,0.06550433,0.02564132803199759,-0.2076923888867886,0.041814655,0.7245998,1.0,0.6276642893369131
CAFs,Cancer Epithelial,THBS2,CD47,0.81780124,0.0,0.6669232,0.5857505434424953,1.3968766210041679,0.17326435,0.8935639,0.017688151342452645,0.6290560449429966
Cancer Epithelial,Endothelial,LGALS9,CD47,0.28058738,0.658,0.06582939,-0.023119760969568588,-0.24265893047936066,0.014385353,0.7250934,1.0,0.6319208972398157
Cancer Epithelial,Myeloid,SLPI,PLSCR1,0.8160658,0.0,0.6146499,0.943685344869806,1.3835518484009295,0.1586512,0.8896197,0.017688151342452645,0.6332037317930989
Cancer Epithelial,CAFs,LGALS3BP,ITGB1,0.68187153,0.86,0.34692296,-0.06460472720175481,-0.5009932143428296,0.016404832,0.85825694,1.0,0.636946629873283
T-cells,Cancer Epithelial,CALM1,KCNN4,0.6837143,0.003,0.3482501,0.5141172665433448,0.7131860356468593,0.092282504,0.858489,0.33666251321920176,0.6404983424136177
Endothelial,Cancer Epithelial,THBS1,CD47,0.5221749,0.0,0.20900203,0.18757686725130535,-0.025579270502916196,0.043466892,0.8245535,0.629211178022335,0.6404983424136177
CAFs,Cancer Epithelial,COL4A1,CD47,0.52205473,0.009,0.20881595,0.12737747071331873,-0.2692094002423383,0.028989643,0.82448906,1.0,0.6422792351927433
Myeloid,Cancer Epithelial,PKM,CD44,0.60938203,0.004,0.20746262,0.12228392508485356,-0.026263988821755235,0.022785751,0.8240181,1.0,0.6458507254160445
Cancer Epithelial,Endothelial,ADAM17,NOTCH1,0.26152223,0.0,0.067117214,0.3452174210741307,0.5907246793928507,0.16951944,0.7270202,0.11189357110536377,0.6488962982262798
Cancer Epithelial,T-cells,ADAM15,ITGB1,0.50579536,0.46,0.24543414,0.15383161513849808,0.15224067061826507,0.04130767,0.8358749,1.0,0.651232844117662
Endothelial,Cancer Epithelial,COL4A2,CD44,0.60518235,0.0,0.20574448,0.12827894192470535,0.03819283691237679,0.032443848,0.8234143,0.6247995478524125,0.651232844117662
Myeloid,Cancer Epithelial,FN1,CD44,0.9663161,0.0,0.3534889,0.12948452798803897,-0.17058692418410376,0.026595863,0.85939354,0.8955954853377756,0.6530333764431477
PVL,Cancer Epithelial,LAMA4,CD44,0.2664357,0.047,0.06715893,0.08252855608176805,0.1546885930925409,0.036757354,0.72708184,0.8587125830702699,0.6531274062755512
CAFs,Cancer Epithelial,VCAN,CD44,0.6043173,0.0,0.20539059,0.3286584850488874,0.7252178154270392,0.06358854,0.8232891,0.10949057522902844,0.6548374189370563
Cancer Epithelial,B-cells,S100A8,CD69,0.97965014,0.0,0.4488218,0.712340025496007,1.2579848912335128,0.046891585,0.87321055,0.22130567232607803,0.6561749555241051
Myeloid,Cancer Epithelial,MDK,SDC1,0.2783914,1.0,0.06730552,-0.16182377817208837,-0.9844896989483194,0.012566813,0.72729814,1.0,0.6573534918638199
Myeloid,Cancer Epithelial,FN1,PLAUR,0.9935474,0.227,0.44760427,-0.006854117991164532,-0.7666824833340431,0.014601875,0.8730601,1.0,0.6603802283673539
CAFs,Cancer Epithelial,MDK,SDC2,1.1735646,0.0,0.44665965,0.29608612727445893,0.3668548457153311,0.038557976,0.872943,0.41735839681197145,0.6624860647950265
PVL,Cancer Epithelial,CALM1,PTPRA,0.6674341,0.001,0.35809442,0.21502174790395973,0.38281335094174934,0.051385015,0.8601738,0.2949320034015847,0.6639070917763726
Myeloid,Cancer Epithelial,MDK,NCL,0.5021198,0.995,0.23705626,0.14731236654334962,-0.5146553894292909,0.018281376,0.8334786,1.0,0.6693889236593319
Myeloid,Cancer Epithelial,CXCL10,SDC4,0.91048086,0.0,0.35926577,0.6182030155520242,1.4369625274639461,0.12581967,0.8603701,0.017688151342452645,0.6693889236593319
PVL,Cancer Epithelial,COL4A1,CD47,0.8035893,0.0,0.64490914,0.3985139111663022,0.8440488171909468,0.08953188,0.8919572,0.03689601728811354,0.6709309785616735
PVL,Cancer Epithelial,THBS1,SDC1,0.2807797,0.0,0.06815296,0.14654497027878294,0.3704411495017363,0.07598925,0.72853714,0.4917705212971792,0.6742069874548546
Myeloid,Cancer Epithelial,FN1,SDC2,0.9684837,0.002,0.36098033,0.10326873167405116,-0.3118926587281472,0.03312248,0.86065584,1.0,0.6767447253198919
Myeloid,Cancer Epithelial,LUM,ITGB1,0.8567275,1.0,0.44155788,-0.06857502445431252,-2.0429454450074283,0.010364737,0.87230456,1.0,0.6772872537822145
CAFs,Cancer Epithelial,PTN,SDC2,0.2698781,0.027,0.06911481,0.1415076166171791,0.12601916826261372,0.0615542,0.72992074,0.523775955064711,0.6826033382192849
B-cells,Cancer Epithelial,MIF,CD44_CD74,0.2714131,0.973,0.06919525,-0.17035571595569038,-0.9261897306685498,0.0067658396,0.73003536,1.0,0.6867939532134746
Cancer Epithelial,Plasmablasts,MMP7,CD151,0.7430841,0.0,0.19470339,0.6285884805278769,0.42679596099867856,0.030525463,0.8193684,0.7006246705626734,0.6878791600939222
CAFs,Cancer Epithelial,COL6A1,ITGA6,0.7003927,0.0,0.1945217,0.3971676155792771,0.9528818842443051,0.115767404,0.81929934,0.037425933653202695,0.6897467911356703
Myeloid,Cancer Epithelial,APOE,SDC2,1.1552316,0.0,0.43900046,0.5218814958342674,1.2487444774791188,0.07812521,0.8719807,0.05910028550471508,0.6900566569752248
PVL,Cancer Epithelial,FN1,SDC2,0.5690732,1.0,0.19411343,-0.13050631669422047,-0.8225332439072179,0.017811269,0.8191438,1.0,0.6934919864972021
CAFs,Cancer Epithelial,FN1,SDC1,1.3196279,0.0,0.4367673,0.43129008723476203,1.1988671097006995,0.08668149,0.87169576,0.040161645303314314,0.694329973683453
Cancer Epithelial,T-cells,FAM3C,CLEC2D,0.796053,0.0,0.6179172,0.8503259555952443,1.5464065578183623,0.16495328,0.88987976,0.017688151342452645,0.694329973683453
Cancer Epithelial,CAFs,FN1,SDC2,0.697756,0.813,0.36568487,-0.010480540401750733,-0.5569798500500458,0.03355415,0.86143047,1.0,0.6972507145178792
