source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Myeloid,Cancer Epithelial,FN1,CD44,0.9663161,0.0,0.3534889,0.12948452798803897,-0.17058692418410376,0.026595863,0.85939354,0.8955954853377756,0.6530333764431477
B-cells,T-cells,LUM,ITGB1,0.50530565,0.999,0.24483885,-0.3456765775530903,-2.0122362680101595,0.005747129,0.83570826,1.0,0.6530333764431477
PVL,Cancer Epithelial,LAMA4,CD44,0.2664357,0.047,0.06715893,0.08252855608176805,0.1546885930925409,0.036757354,0.72708184,0.8587125830702699,0.6531274062755512
CAFs,Cancer Epithelial,VCAN,CD44,0.6043173,0.0,0.20539059,0.3286584850488874,0.7252178154270392,0.06358854,0.8232891,0.10949057522902844,0.6548374189370563
PVL,T-cells,LUM,ITGB1,0.5956774,1.0,0.35468578,-0.30188605602389046,-1.4888759711038375,0.008325578,0.8595976,1.0,0.6548374189370563
Cancer Epithelial,B-cells,S100A8,CD69,0.97965014,0.0,0.4488218,0.712340025496007,1.2579848912335128,0.046891585,0.87321055,0.22130567232607803,0.6561749555241051
PVL,Myeloid,ANXA1,FPR1,0.5245709,0.152,0.20396942,0.3588071518850044,0.5744326746824167,0.1280499,0.8227835,0.72730118825847,0.6566447808896965
CAFs,Plasmablasts,MMP2,PECAM1,0.8981253,0.0,0.35496128,0.5069344000962746,1.4487029660671888,0.12634315,0.8596445,0.017688151342452645,0.6566447808896965
Myeloid,Cancer Epithelial,MDK,SDC1,0.2783914,1.0,0.06730552,-0.16182377817208837,-0.9844896989483194,0.012566813,0.72729814,1.0,0.6573534918638199
CAFs,PVL,CXCL12,ITGB1,0.80989516,0.0,0.44783416,0.3373508787270415,1.2564514797972592,0.13162556,0.87308854,0.07032843536581215,0.6582764477170667
Endothelial,Plasmablasts,LGALS1,CD69,0.6533866,1.0,0.3549932,-0.1240431372880274,-0.9452588601031037,0.01369433,0.8596499,1.0,0.6584552701613867
CAFs,Myeloid,CLEC11A,ITGB1,0.68713915,0.129,0.3569886,0.12672549643570322,0.26814358805162475,0.03155732,0.85998774,0.6883996743867293,0.6602692798265066
Myeloid,Cancer Epithelial,FN1,PLAUR,0.9935474,0.227,0.44760427,-0.006854117991164532,-0.7666824833340431,0.014601875,0.8730601,1.0,0.6603802283673539
CAFs,T-cells,VCAN,ITGB1,0.8059144,0.005,0.6102291,0.225781453084909,0.8502533936335022,0.05281883,0.88926476,0.3721526397358819,0.6603802283673539
Plasmablasts,Endothelial,FAM3C,LIFR,0.2597663,0.079,0.06740532,0.19522197548038842,0.10712785805882291,0.06986144,0.727445,0.6060113019301033,0.661574444249166
T-cells,CAFs,HLA-A,APLP2,0.74966294,0.072,0.35746193,0.057660625691628005,0.16262869903224475,0.021030549,0.8600675,1.0,0.6620864221956287
B-cells,PVL,FN1,SDC2,0.50321853,0.972,0.23004206,-0.027201250074743166,-0.6854014977150338,0.021107974,0.8313839,1.0,0.6620864221956287
CAFs,Cancer Epithelial,MDK,SDC2,1.1735646,0.0,0.44665965,0.29608612727445893,0.3668548457153311,0.038557976,0.872943,0.41735839681197145,0.6624860647950265
PVL,Cancer Epithelial,CALM1,PTPRA,0.6674341,0.001,0.35809442,0.21502174790395973,0.38281335094174934,0.051385015,0.8601738,0.2949320034015847,0.6639070917763726
B-cells,Plasmablasts,FN1,CD79A,0.5031378,0.888,0.22998546,0.5589029565828678,-0.8525906245076308,0.021156507,0.8313666,1.0,0.6639070917763726
PVL,CAFs,LUM,ITGB1,0.8045124,1.0,0.59843975,-0.1442007653936132,-1.2633483228854163,0.014047242,0.8883006,1.0,0.6645940641295384
Endothelial,CAFs,APP,LRP10,0.5028779,0.0,0.21998931,0.3693142217275962,1.0306530845860375,0.118073955,0.82822865,0.04960170780258472,0.665730899444757
PVL,Myeloid,CD99,CD81,0.62952447,0.755,0.35893145,0.035644588329265384,0.028825477543760636,0.035955884,0.8603142,1.0,0.665730899444757
B-cells,CAFs,COL1A2,SDC1,0.26055697,0.998,0.067518614,-0.08567258191851779,-1.3248294101845812,0.017267892,0.7276115,1.0,0.6657903801381889
PVL,PVL,CLEC11A,ITGB1,0.8084608,0.0,0.44420204,0.13333779993166445,0.5454972486361649,0.039266873,0.87263674,0.5634013257524039,0.666704220269646
T-cells,Endothelial,CALM1,INSR,0.8043339,0.0,0.59648275,0.3630465138964989,1.2005632222517104,0.08125381,0.888138,0.052629963601985116,0.666704220269646
CAFs,Myeloid,MYL9,CD69,0.50250924,0.025,0.20230448,0.08052250503596135,-0.026890792667122243,0.026037183,0.8221852,0.8927169163981159,0.6675582411442695
PVL,CAFs,COL4A1,CD47,0.6320578,0.0,0.35924563,0.21763626160553695,0.7620092994853666,0.049873594,0.86036676,0.26993916606841317,0.6675582411442695
Myeloid,Cancer Epithelial,MDK,NCL,0.5021198,0.995,0.23705626,0.14731236654334962,-0.5146553894292909,0.018281376,0.8334786,1.0,0.6693889236593319
Myeloid,Cancer Epithelial,CXCL10,SDC4,0.91048086,0.0,0.35926577,0.6182030155520242,1.4369625274639461,0.12581967,0.8603701,0.017688151342452645,0.6693889236593319
Plasmablasts,CAFs,CCL5,SDC1,0.26136312,0.113,0.067969784,0.15965145459300045,-0.0352712191679716,0.037429944,0.72827095,0.6608797049880896,0.6700011890622617
PVL,Cancer Epithelial,COL4A1,CD47,0.8035893,0.0,0.64490914,0.3985139111663022,0.8440488171909468,0.08953188,0.8919572,0.03689601728811354,0.6709309785616735
PVL,Endothelial,ANGPTL4,CDH5,0.5017429,0.0,0.23013197,0.5257852437690615,1.5128623663471723,0.33972266,0.8314113,0.017688151342452645,0.6712227523351727
PVL,CAFs,CLEC11A,ITGB1,0.6881357,0.053,0.3597697,0.04248385104843654,0.11544700866575108,0.03180317,0.86045426,1.0,0.6712227523351727
Endothelial,Myeloid,S100A8,ITGB2,0.54954404,0.0,0.19956683,0.5509263937577527,0.6229525948051544,0.044283565,0.821187,0.3042931884028685,0.6712227523351727
PVL,Myeloid,LAMA4,CD44,0.5015507,0.0,0.22154252,0.41315167052538704,1.0816813993771048,0.121254414,0.82872856,0.028938088596243954,0.6730601252740491
CAFs,Myeloid,COL4A2,CD44,0.60399246,0.0,0.35979512,0.2747530197647051,0.3057258507036843,0.056736093,0.8604585,0.27111345108350304,0.6730601252740491
PVL,Cancer Epithelial,THBS1,SDC1,0.2807797,0.0,0.06815296,0.14654497027878294,0.3704411495017363,0.07598925,0.72853714,0.4917705212971792,0.6742069874548546
B-cells,Endothelial,CXCL2,ACKR1,0.8446538,0.0,0.36031342,0.5760280492705427,1.3589889448112156,0.09089834,0.8605449,0.03408134761153226,0.6749006497540566
Myeloid,PVL,C1QB,C1QBP,0.8592675,0.0,0.44290754,0.7941007158072034,1.6770303914574154,0.081947036,0.87247443,0.04894690875324088,0.6751662908611588
Myeloid,Cancer Epithelial,FN1,SDC2,0.9684837,0.002,0.36098033,0.10326873167405116,-0.3118926587281472,0.03312248,0.86065584,1.0,0.6767447253198919
Endothelial,Myeloid,LGALS9,CD47,0.5002036,0.0,0.23215383,0.2515617013710934,0.6045451612310374,0.050731372,0.8320234,0.21493363892647802,0.6767447253198919
Myeloid,Cancer Epithelial,LUM,ITGB1,0.8567275,1.0,0.44155788,-0.06857502445431252,-2.0429454450074283,0.010364737,0.87230456,1.0,0.6772872537822145
PVL,Myeloid,FN1,CD44,0.8020206,0.139,0.6270485,0.22633259406338635,0.24576529692138938,0.04717799,0.89059645,0.7089475090196758,0.6772872537822145
Plasmablasts,Endothelial,CD24,SELP,0.27165145,0.01,0.06862613,0.27744043888442826,0.2889216272362355,0.054724663,0.7292208,0.4261089750167798,0.678407721641209
B-cells,CAFs,MDK,LRP1,0.602564,0.678,0.36098728,0.11571569590551498,0.19106195344446875,0.05017481,0.860657,1.0,0.6785919578058963
CAFs,Endothelial,THBS1,ITGA6,0.4999885,0.0,0.24902381,0.4998520137301636,1.3666383606308994,0.22580247,0.83686846,0.017688151342452645,0.6785919578058963
B-cells,T-cells,LGALS1,CD69,0.8018187,0.87,0.5608985,0.22450221824260103,-0.027480425527102836,0.021637399,0.8850458,1.0,0.679410222743793
PVL,CAFs,ANGPTL4,SDC2,0.49920428,0.0,0.2268381,0.2489019879582301,0.9630477618122325,0.10035504,0.8303985,0.20048959567003255,0.6804427482018349
Myeloid,Endothelial,CD14,ITGB1,0.6309434,0.0,0.36205032,0.46962633103890195,0.5748205994747947,0.120864436,0.8608332,0.1193403010588866,0.6804427482018349
PVL,Myeloid,HMGB1,CXCR4,0.80040264,0.051,0.46260083,0.23139395538042976,0.6390746353858763,0.036073145,0.87487507,0.5503246790667568,0.6815353058019324
Cancer Epithelial,Cancer Epithelial,COPA,CD74,0.74485123,1.0,0.3622675,-0.04522616827098505,-1.483033930866211,0.02088395,0.8608691,1.0,0.6822967008956667
CAFs,Cancer Epithelial,PTN,SDC2,0.2698781,0.027,0.06911481,0.1415076166171791,0.12601916826261372,0.0615542,0.72992074,0.523775955064711,0.6826033382192849
B-cells,CAFs,MDK,SDC2,0.4989981,0.939,0.22669393,-0.10185680513939821,-0.532128276198645,0.019569395,0.83035374,1.0,0.6841542183248533
Endothelial,Endothelial,MDK,ITGA6_ITGB1,0.62092555,0.545,0.36244568,0.23506135245887314,0.30542991044144674,0.055034854,0.86089855,1.0,0.6841542183248533
B-cells,T-cells,FAM3C,CLEC2D,0.56679666,0.0,0.19531341,0.5823667968877153,1.0035925595962634,0.052139003,0.8195998,0.19676399035283415,0.6841542183248533
Plasmablasts,CAFs,PSAP,LRP1,0.60410726,0.914,0.36270574,0.08819532232709701,-0.09330398688030372,0.045979828,0.8609415,1.0,0.686015104028308
B-cells,Cancer Epithelial,MIF,CD44_CD74,0.2714131,0.973,0.06919525,-0.17035571595569038,-0.9261897306685498,0.0067658396,0.73003536,1.0,0.6867939532134746
Cancer Epithelial,Plasmablasts,MMP7,CD151,0.7430841,0.0,0.19470339,0.6285884805278769,0.42679596099867856,0.030525463,0.8193684,0.7006246705626734,0.6878791600939222
CAFs,CAFs,CXCL12,ITGB1,0.68957007,0.0,0.36271146,0.24649692984381355,0.8264012398268454,0.106606655,0.8609425,0.20426785875240838,0.6878791600939222
PVL,Endothelial,ANGPTL4,TIE1,0.4987566,0.0,0.22625718,0.5288386554510311,1.5827220880985542,0.36681578,0.8302179,0.017688151342452645,0.6878791600939222
B-cells,T-cells,LGALS1,PTPRC,0.7997862,0.866,0.5588032,0.24896930508753462,-0.07223105442686117,0.023935277,0.88485533,1.0,0.687923178543279
CAFs,Cancer Epithelial,COL6A1,ITGA6,0.7003927,0.0,0.1945217,0.3971676155792771,0.9528818842443051,0.115767404,0.81929934,0.037425933653202695,0.6897467911356703
CAFs,Endothelial,PLA2G2A,ITGB1,0.63235646,0.0,0.36436993,0.21522240377050278,1.6131543428846011,0.10626962,0.8612153,0.23197406750034286,0.6897467911356703
CAFs,Endothelial,C3,CD46,0.49741563,0.0,0.20103072,0.44163135099033923,1.7394187245921573,0.17312223,0.821723,0.018778977605582177,0.6897467911356703
Myeloid,Cancer Epithelial,APOE,SDC2,1.1552316,0.0,0.43900046,0.5218814958342674,1.2487444774791188,0.07812521,0.8719807,0.05910028550471508,0.6900566569752248
Plasmablasts,Plasmablasts,FN1,PLAUR,0.30048862,1.0,0.06937138,-0.42570295645126666,-2.6167147526201378,0.0022630529,0.7302858,1.0,0.6909794568369476
CAFs,B-cells,LGALS3BP,ITGB1,0.7914579,0.346,0.36444524,0.05611298521022584,-0.12160363632085147,0.017233402,0.8612277,1.0,0.691617597914016
PVL,Cancer Epithelial,FN1,SDC2,0.5690732,1.0,0.19411343,-0.13050631669422047,-0.8225332439072179,0.017811269,0.8191438,1.0,0.6934919864972021
Myeloid,PVL,ITGB2,THY1,0.644366,0.0,0.36448,0.687444066072171,1.4720460513816351,0.22653067,0.86123335,0.017688151342452645,0.6934919864972021
CAFs,Cancer Epithelial,FN1,SDC1,1.3196279,0.0,0.4367673,0.43129008723476203,1.1988671097006995,0.08668149,0.87169576,0.040161645303314314,0.694329973683453
Cancer Epithelial,T-cells,FAM3C,CLEC2D,0.796053,0.0,0.6179172,0.8503259555952443,1.5464065578183623,0.16495328,0.88987976,0.017688151342452645,0.694329973683453
Myeloid,B-cells,ICAM1,IL2RG,0.26437914,0.194,0.069532305,0.08562459543499462,-0.25663082183640706,0.021379499,0.730514,1.0,0.6951599648417885
PVL,Myeloid,SPON2,ITGB2,0.6446531,0.0,0.3649793,0.6720626690568219,1.2868211137528756,0.19327776,0.86131513,0.017688151342452645,0.6953695561901101
Myeloid,PVL,HLA-A,APLP2,0.82706743,0.0,0.43646228,0.11955279110062504,0.3040194585478302,0.025678376,0.8716567,0.9071794317228171,0.6964696846940809
Cancer Epithelial,CAFs,FN1,SDC2,0.697756,0.813,0.36568487,-0.010480540401750733,-0.5569798500500458,0.03355415,0.86143047,1.0,0.6972507145178792
Cancer Epithelial,Endothelial,CCL2,ACKR1,0.8466207,0.0,0.3659738,0.44688231239105314,0.5921440529352742,0.0474653,0.8614776,0.2561432490143748,0.6991352624767334
Plasmablasts,Cancer Epithelial,FN1,ITGA6,0.3007205,1.0,0.069577836,-0.19798061754314797,-1.6426185932067199,0.011229684,0.73057836,1.0,0.6993353677133104
PVL,PVL,FN1,SDC2,0.79237276,0.336,0.60911787,0.1420408947724226,0.43271526369354985,0.05589084,0.88917506,0.9278865905800697,0.700755296472941
CAFs,B-cells,MYL9,CD69,0.495735,0.135,0.19246036,0.07162292612490687,-0.41673359197484083,0.024770213,0.8185094,1.0,0.7010229996026757
Endothelial,PVL,APP,CD74,0.60956645,1.0,0.3659932,-0.11655916229056684,-1.200245917333534,0.010982373,0.8614808,1.0,0.7010229996026757
Plasmablasts,Myeloid,LGALS1,ITGB1,0.49377823,1.0,0.22249846,-0.510356928197825,-2.230122274371477,0.0035881363,0.8290339,1.0,0.7010229996026757
PVL,Plasmablasts,HLA-B,CD3D,1.2402533,0.994,0.434418,-0.08023402785955784,-0.5079082642430222,0.010256654,0.87139386,1.0,0.7029011850386854
PVL,Plasmablasts,FN1,CD79A,0.7922921,0.007,0.608968,0.7281451014300335,0.26552613690095284,0.05601935,0.8891629,0.3934132321026922,0.7029011850386854
Myeloid,Endothelial,ICAM1,CAV1,0.49370322,0.0,0.19954018,0.17423909755528708,0.28941297353227713,0.059811436,0.8211772,0.3842548023685063,0.7029143356111582
B-cells,T-cells,TIMP1,CD63,0.6240478,1.0,0.36731118,-0.5536262094771818,-1.8526765530776128,0.0048811776,0.8616951,1.0,0.7029143356111582
Cancer Epithelial,Endothelial,VEGFA,NRP1,0.26908103,0.0,0.06966263,0.3616520890380483,0.6282718278692481,0.16019656,0.7306982,0.0948008697561312,0.7035057809316188
CAFs,Plasmablasts,BGN,LY96,0.7377999,0.0,0.36802423,0.3913514286773244,0.7861970341673732,0.1102925,0.8618106,0.04639232674695971,0.7048088661565669
Myeloid,Myeloid,HLA-DQA1,CD4,0.9276036,0.0,0.43192014,1.1775001150257525,2.1542313429940356,0.5828213,0.8710704,0.0011528324643730445,0.7050491205869811
Myeloid,CAFs,LGALS3BP,ITGB1,0.79191756,0.2,0.57260984,0.027148727635264172,-0.13112998260800568,0.027076812,0.8860929,1.0,0.7050491205869811
CAFs,PVL,PTN,SDC2,0.49317765,0.0,0.2168787,0.41405482808382216,1.3812676758633815,0.1931539,0.82721335,0.028501295092937428,0.7067070024178222
Plasmablasts,Cancer Epithelial,MDK,NCL,0.6071986,0.732,0.36837783,0.21556127962057167,-0.5956275365988684,0.028408675,0.8618678,1.0,0.7067070024178222
B-cells,Plasmablasts,HMGB1,CXCR4,0.55979824,0.907,0.19205312,-0.04038013549845966,-0.6761235469316036,0.014976108,0.81835204,1.0,0.7067070024178222
Endothelial,CAFs,HMGB1,SDC1,0.90967095,0.0,0.43079722,0.2545362923017478,0.6872093135885117,0.060650025,0.8709242,0.1823783503130658,0.7071992128545345
Endothelial,Plasmablasts,MMP2,PECAM1,0.26714358,0.934,0.06967807,-0.049111095182905684,-0.7445074505059678,0.024800867,0.73072004,1.0,0.7076710952538411
Cancer Epithelial,Cancer Epithelial,CALM1,KCNN4,0.7137283,0.0,0.36856592,0.5365136995358221,0.16836613909296472,0.09766598,0.8618982,0.2850911986161498,0.7086083385845277
Endothelial,T-cells,VCAN,ITGB1,0.4927405,0.983,0.22956592,-0.0985453876001716,-0.08232533800850728,0.019870248,0.83123857,1.0,0.7086083385845277
Endothelial,Myeloid,LAMA4,CD44,0.49242258,0.0,0.20922343,0.40076710405385335,0.8633574975018391,0.114511944,0.82463,0.036111718954653274,0.7105132873017006
Myeloid,CAFs,CLEC11A,ITGB1,0.69245434,0.08,0.36862653,0.0468312450863838,-0.03238977212441496,0.0325861,0.86190796,1.0,0.7105132873017006
Myeloid,T-cells,LGALS9,PTPRC,0.790911,0.0,0.5395594,0.8227640362453932,1.8409240730922516,0.17794949,0.88305795,0.017688151342452645,0.7115052641711906
Plasmablasts,PVL,COL3A1,ITGA1_ITGB1,0.26890433,1.0,0.06986822,-0.078886162971221,-1.1694856639193265,0.022087712,0.7309881,1.0,0.7118314258884331
Plasmablasts,Cancer Epithelial,MMP7,CD151,0.4922221,0.001,0.22300334,0.21079265001634673,-0.15342802173089887,0.03496231,0.8291945,0.8727607593250724,0.7124216470067761
Endothelial,B-cells,HSPG2,ITGB1,0.8000867,0.041,0.3692711,0.31161938364845343,0.5508664429908043,0.036884606,0.8620119,0.5270785559431217,0.7124216470067761
PVL,Cancer Epithelial,COL1A1,SDC1,0.6275986,0.642,0.19121467,0.05606232707327839,-0.5131157604083751,0.052892365,0.81802654,1.0,0.7124216470067761
Myeloid,Endothelial,SPARC,ENG,0.4915085,1.0,0.19089735,0.05191364855795555,-0.6471171520452902,0.022976436,0.817903,1.0,0.714333214667768
Endothelial,CAFs,HSPG2,SDC1,0.8001813,0.0,0.36952102,0.7338628985483315,2.004456893157001,0.34824052,0.86205214,0.0115495937760152,0.714333214667768
CAFs,PVL,COL6A2,ITGA1_ITGB1,0.83311087,0.0,0.4290578,0.5775464120736249,1.80882224246551,0.3588465,0.8706966,0.017688151342452645,0.7158194057968379
CAFs,T-cells,MXRA5,CD69,0.78858715,0.0,0.5321012,0.8624462742865093,2.334349977353517,0.3666884,0.8823374,0.002164440844909175,0.7158194057968379
Plasmablasts,CAFs,COL1A2,SDC1,0.26494113,1.0,0.069972225,-0.08332979784236716,-1.3695068846207463,0.017895404,0.7311343,1.0,0.7159867197733276
Plasmablasts,Endothelial,SPARC,ENG,0.4914664,1.0,0.190837,0.051890031297328276,-0.8370577124360531,0.022969173,0.8178794,1.0,0.7162484051338066
Endothelial,Endothelial,LGALS3,ENG,0.61615425,0.0,0.3695491,0.4222099403894461,1.0056564382475566,0.101570375,0.8620567,0.02558061501191441,0.7162484051338066
Cancer Epithelial,Cancer Epithelial,LGALS1,ITGB1,0.8522078,1.0,0.42892554,-0.2068548728325334,-1.6979121330036493,0.006917096,0.8706792,1.0,0.7179794952224241
PVL,Endothelial,THBS1,CD36,0.67320865,0.0,0.36965176,0.3671920108009834,1.0414550150456452,0.1365209,0.8620732,0.05126744783278161,0.7181668089209994
Plasmablasts,Cancer Epithelial,LMAN1,MCFD2,0.49132797,0.0,0.23017046,0.3600107878847154,0.19168753013506468,0.07103922,0.831423,0.37068756226865546,0.7181668089209994
PVL,Cancer Epithelial,FN1,CD44,0.5669056,1.0,0.19008498,-0.10429052038023263,-0.6812275093631746,0.014301649,0.8175852,1.0,0.7200888423511455
PVL,T-cells,COL4A1,CD47,0.6392522,0.0,0.37122703,0.22522273910349971,0.9933858396083706,0.05153695,0.8623258,0.25166434931856485,0.7200888423511455
Cancer Epithelial,Cancer Epithelial,COL4A2,SDC1,0.2860525,0.948,0.07002391,-0.022769977863084476,-0.7574135415895056,0.02912651,0.7312069,1.0,0.7201369241176989
CAFs,CAFs,THBS2,CD47,0.6462697,0.0,0.37150854,0.40487289388173014,1.3148371032985875,0.09651664,0.8623708,0.03334248403555885,0.7220140944663699
Myeloid,Plasmablasts,S100A8,CD69,0.48937982,0.0,0.2286404,0.22059851428808344,0.035853558662823914,0.023887679,0.830955,1.0,0.7220140944663699
Myeloid,Endothelial,LGALS3,ENG,0.7842896,0.0,0.6105334,0.5874148137078745,1.4543740622997778,0.16780478,0.8892893,0.017688151342452645,0.7223057973898638
Cancer Epithelial,PVL,LGALS3BP,ITGB1,0.8021966,0.201,0.42834038,0.026249221681473103,-0.07094297437241581,0.020254789,0.87060237,1.0,0.7223057973898638
Cancer Epithelial,Cancer Epithelial,AGRN,ITGB1,0.8318073,0.0,0.3719066,0.4669062226636975,0.30140134165249977,0.13469434,0.8624343,0.22130567232607803,0.7239429830637683
Cancer Epithelial,Endothelial,CALR,SCARF1,0.50337833,0.0,0.18906954,0.48092237462633314,0.7235882921526844,0.20952308,0.81718534,0.06533673874575427,0.7239429830637683
B-cells,CAFs,APOE,SDC2,0.2751184,0.881,0.07013535,-0.08041829537543138,-1.2887980188455164,0.012481397,0.7313631,1.0,0.7242821537231421
Cancer Epithelial,T-cells,TIMP1,CD63,0.5087066,1.0,0.189042,-0.6264630242083031,-2.1968954923252673,0.0025121686,0.8171745,1.0,0.7258753040058867
Myeloid,Endothelial,CALM3,INSR,0.61168706,0.0,0.37313652,0.4055192907805697,1.0007635051836494,0.084752396,0.86263007,0.04363939987038794,0.7258753040058867
PVL,PVL,THBS1,CD36,0.48852932,0.0,0.22776471,0.18275236328055605,1.0979197225355881,0.084118746,0.8306854,0.3560377040394241,0.7258753040058867
CAFs,T-cells,THBS1,CD47,0.48843336,0.0,0.23675118,0.1640430833648407,0.770698982079088,0.04923798,0.8333893,0.4222564380694656,0.7278108516766494
T-cells,CAFs,CCL5,SDC1,0.80944353,0.0,0.37470466,0.7309625224350227,2.2269583009438634,0.20634426,0.8628783,0.01766376620145431,0.7278108516766494
PVL,Plasmablasts,THBS1,CD47,0.2833735,0.9,0.070145756,-0.05896492215653472,-0.24230256621153823,0.014588462,0.7313777,1.0,0.7284223000248846
Endothelial,Cancer Epithelial,CALM1,PTPRA,0.7818613,0.0,0.44319245,0.3004070360524098,0.3865495158364987,0.06359622,0.8725102,0.21791361027185116,0.7288100013455499
Cancer Epithelial,CAFs,MMP7,SDC1,0.8103995,0.0,0.37523964,0.9560837578656189,1.7037841779644007,0.23743078,0.8629627,0.015112907225994046,0.7297500460910656
PVL,PVL,HLA-A,APLP2,0.48840174,1.0,0.21328492,-0.12475797476033988,-0.14528086083153213,0.012548188,0.82601595,1.0,0.7297500460910656
T-cells,Endothelial,CALM3,INSR,0.78167117,0.0,0.57020855,0.5717448066610193,1.734944047040556,0.12951437,0.88588065,0.017688151342452645,0.730982024999709
CAFs,PVL,C3,IFITM1,0.62067604,0.0,0.37675142,0.41405864465445896,1.8675254048185002,0.18615833,0.8632003,0.028284762017295056,0.7316924725947641
Endothelial,Endothelial,DLL1,NOTCH1,0.26703632,0.0,0.070395365,0.5188446273904022,1.143366578374962,0.5954452,0.73172647,0.017688151342452645,0.7325574775536923
B-cells,Cancer Epithelial,FAM3C,LAMP1,0.54951656,0.004,0.18798977,0.3119872892751502,0.023752329911724823,0.032138433,0.81675714,0.629211178022335,0.7336385526846226
PVL,Myeloid,PKM,CD44,0.6168722,0.001,0.37717724,0.2655380806106374,0.5825439637629949,0.041425616,0.863267,0.36477441955724704,0.7336385526846226
CAFs,Endothelial,CALM3,INSR,0.48638025,0.0,0.22786127,0.282983168743202,0.7765323626710138,0.05175529,0.8307152,0.20048959567003255,0.7336385526846226
Cancer Epithelial,Endothelial,CALM3,INSR,0.7811252,0.0,0.5695756,0.5712108836380088,1.083686146314351,0.1293706,0.88582444,0.017688151342452645,0.7353319692039602
CAFs,CAFs,PLAU,LRP1,0.4857759,0.0,0.23093653,0.4581064351567765,1.5013929059436937,0.2888043,0.8316557,0.017688151342452645,0.7355878702230871
CAFs,CAFs,COL6A2,SDC1,0.81386715,0.0,0.37718034,0.5861212376777543,1.722528948464967,0.27965844,0.8632675,0.017688151342452645,0.7355878702230871
Endothelial,Endothelial,JAG1,NOTCH1,0.26746404,0.0,0.07064966,0.34708105970984593,0.8381486864615519,0.23728612,0.7320803,0.0625505040505932,0.7366875780154574
Endothelial,CAFs,COL4A1,CD47,0.65314937,0.0,0.3774447,0.2379488788692923,0.6304544924530795,0.05240015,0.8633088,0.21592354466538977,0.7375408481915328
T-cells,Myeloid,MIF,CD74_CXCR4,0.48546278,0.189,0.22422251,0.21061595693469312,0.6985277148479001,0.032031853,0.8295803,0.7719724932070313,0.7375408481915328
T-cells,CAFs,PSAP,LRP1,0.48494363,1.0,0.23000978,0.007096258022425583,0.2439704186811832,0.029158099,0.83137405,1.0,0.7394972798615158
Endothelial,Myeloid,HLA-DRB5,CD4,0.8292784,0.0,0.37823796,0.5944290879741119,0.9312003510661248,0.18764466,0.86343265,0.02234267543872186,0.7394972798615158
Cancer Epithelial,Cancer Epithelial,FAM3C,LAMP1,0.77877283,0.0,0.59474725,0.5799464479826791,0.5665663281338239,0.10167704,0.88799316,0.12255035202257716,0.739689852705852
Cancer Epithelial,CAFs,PTN,SDC2,0.27609015,0.008,0.070814885,0.11857671433277789,0.07803202342375654,0.0630683,0.7323093,0.6516207919254808,0.7408127156704458
CAFs,Cancer Epithelial,MDK,SDC1,1.1578263,0.0,0.37935528,0.4093708425001828,0.7778908238709334,0.070830554,0.86360645,0.08260182963133315,0.7414569570167706
CAFs,CAFs,CALR,LRP1,0.4847902,0.0,0.22983894,0.3108612709153764,1.0630961569863944,0.10323694,0.83132195,0.09533684507025332,0.7414569570167706
Plasmablasts,Myeloid,S100A9,CD68,0.7750736,0.0,0.1875005,0.8014380868598898,1.2999831052971633,0.06683798,0.81656206,0.09641561052190692,0.7414569570167706
Myeloid,Endothelial,S100A8,CD36,0.7779133,0.0,0.5711606,0.4215925971244592,0.8646501915144716,0.07796139,0.88596493,0.06023407164069819,0.7418716537806884
PVL,Cancer Epithelial,MDK,NCL,0.61630106,0.788,0.37975353,0.22147332659290406,-0.05863125089877763,0.029285949,0.8636682,1.0,0.7434203048703862
CAFs,Endothelial,ARF1,INSR,0.4840824,0.0,0.22519727,0.30121203788030737,0.9114769283309297,0.058405478,0.8298867,0.14465460077381573,0.7434203048703862
PVL,Endothelial,SERPING1,SELP,0.7874477,0.0,0.4230224,0.4473533744370835,1.0928877786406204,0.24231304,0.869897,0.017688151342452645,0.7440553920147033
B-cells,CAFs,MMP7,SDC1,0.26651528,0.061,0.07085321,0.21199546426425245,0.44695676417840513,0.04483197,0.73236233,0.5688076796123648,0.7449327824948855
Endothelial,Cancer Epithelial,APP,TSPAN12,0.4839658,0.0,0.194108,0.5136346746500844,0.9219079790817524,0.17452413,0.8191417,0.023075161651159058,0.7453869035653116
Myeloid,PVL,LGALS3,MCAM,0.64951736,0.0,0.38089743,0.4147467295049528,1.2649202643493487,0.13549747,0.8638452,0.02806946509248244,0.7453869035653116
Myeloid,T-cells,CLEC11A,ITGB1,0.48361933,0.984,0.21847911,-0.11085404554389347,-0.25791742034283616,0.019313265,0.82773817,1.0,0.7473571798057042
Endothelial,CAFs,APP,LRP1,0.6205168,0.0,0.38097873,0.5408972808560366,1.525650626665588,0.2504556,0.86385775,0.017688151342452645,0.7473571798057042
Endothelial,Myeloid,COL4A1,CD44,0.77482736,0.0,0.59034926,0.5558203280058363,1.2714498117325417,0.16657491,0.88762355,0.017688151342452645,0.748428655555293
CAFs,Cancer Epithelial,ANGPTL4,SDC1,0.28851125,0.0,0.07089635,0.14197842041758044,0.21387497314750575,0.06783971,0.73242193,0.5199317441091291,0.7490478924788706
